sold_to_name,product_line,quantity,gross_profit,territory,date
Safeway #1265-Yulupa Ave.,PF,7.0,638.056,SN,2017-06-01
Roberts Market-Portola Valley,DCD,16.0,10.4,PN,2017-06-01
Lucky - Petaluma Blvd.,PF,1.0,376.78400000000005,SN,2017-06-01
Jenner Store,DCD,16.0,10.4,MN,2017-06-01
Palace Market,DCD,28.0,24.2,MR,2017-06-01
Diablo Foods-Lafeyette,DCD,305.0,541.83,EB,2017-06-01
Safeway #911-Sonoma,PF,9.0,1146.5700000000002,SN,2017-06-01
Parkview,DCD,140.0,79.92,SF,2017-06-01
Berkeley Bowl,DCD,18.0,31.38,EB,2017-06-01
Broadway Mkt.,DCD,6.0,6.5,SN,2017-06-01
Perry's-Novato,DCD,628.0,215.77,MR,2017-06-01
Brown's Valley Mkt.,DCD,671.0,833.62,NP,2017-06-01
Surf Super,DCD,54.0,95.35,MN,2017-06-01
CVS #9219 - Greenbrae,PF,4.0,185.84400000000002,MR,2017-06-01
Safeway #933-Sebastopol,DCD,12.0,7.8,SN,2017-06-01
Perry's-Fairfax,PF,86.0,46.74,MR,2017-06-01
17th & Cole Market,DCD,4.0,2.82,SF,2017-06-01
Brown's Valley Mkt.,DCD,32.0,20.8,NP,2017-06-01
Perry's-Fairfax,DCD,907.0,323.6,MR,2017-06-01
"CVS #9316 - Grant Ave, Nov.",PF,1.0,41.212,MR,2017-06-01
Lira's Supermarket,DCD,1822.0,760.85,NP,2017-06-01
Brown's Valley Mkt.,DCD,222.0,141.69,NP,2017-06-01
Woodacre Market & Deli,PF,86.0,54.24,MR,2017-06-01
Amal's Deli,DCD,36.0,23.33,SF,2017-06-01
Oakville Grocery - Oakville,DCD,4392.0,578.45,NP,2017-06-01
Fast & Easy - Forestville,PF,88.0,51.76,SN,2017-06-01
Woodacre Market & Deli,DCD,678.0,249.04,MR,2017-06-01
Oakville Grocery - Oakville,DCD,48.0,31.2,NP,2017-06-01
CVS #9370 - San Anselmo,PF,3.0,130.256,MR,2017-06-01
Safeway #2457-NEW SR College,DCD,42.0,27.3,SN,2017-06-01
Amal's Deli,DCD,90.0,56.25,SF,2017-06-01
Monterey Foods Market,DCD,16.0,7.36,EB,2017-06-01
Woodlands #2 - Tiburon,PF,246.0,149.44,MR,2017-06-01
25th & Clement Produce,DCD,12.0,6.99,SF,2017-06-01
Perry's-Novato,PF,77.0,33.79,MR,2017-06-01
Better Foods,DCD,140.0,53.93,SF,2017-06-01
Lira's Supermarket,DCD,15.0,9.75,NP,2017-06-01
Harvest Mkt/Novato Foods,PF,4.0,220.49200000000002,MR,2017-06-01
Mollie Stone #1-Sausalito,DCD,179.0,206.09,MR,2017-06-01
Vallerga's #2 (Redwood),DCD,24.0,15.6,NP,2017-06-01
Surf Super,DCD,31.0,24.65,MN,2017-06-01
Mill Valley Market,DCD,6.0,4.11,MR,2017-06-01
Grove Street Mkt.,DCD,78.0,53.35,SF,2017-06-01
Vallerga's #2 (Redwood),DCD,215.0,131.4,NP,2017-06-01
Mill Valley Market,DCD,8.0,5.2,MR,2017-06-01
Cal Mart-Calistoga,DCD,1219.0,900.01,NP,2017-06-01
Berkeley Bowl West,DCD,96.0,75.02,EB,2017-06-01
Safeway #1950-Guerneville,PF,2.0,773.5160000000001,SN,2017-06-01
Better Foods,DCD,24.0,12.38,SF,2017-06-01
Nugget - #16 Novato,PF,4.0,90.16000000000001,MR,2017-06-01
Cal Mart-Calistoga,DCD,32.0,20.8,NP,2017-06-01
Scotty's Market,PF,5.0,226.264,MR,2017-06-01
Mill Valley Market,DCD,199.0,208.52,MR,2017-06-01
Cal Mart-Calistoga,DCD,18.0,30.19,NP,2017-06-01
Grove Street Mkt.,DCD,36.0,22.53,SF,2017-06-01
Village Market - Oakland,DCD,132.0,47.52,EB,2017-06-01
Alcos Colonial Liquor #1,PF,78.0,45.47,MR,2017-06-01
Cal Mart-Calistoga,DCD,180.0,91.79,NP,2017-06-01
Nugget - #14 Tiburon,PF,2.0,213.348,MR,2017-06-01
Alcos Colonial Liquor #1,DCD,598.0,259.1,MR,2017-06-01
Lira's Supermarket,DCD,1187.0,465.67,NP,2017-06-01
17th & Cole Market,DCD,142.0,64.72,SF,2017-06-01
Guigni's Deli,DCD,1538.0,433.84,NP,2017-06-01
Monterey Foods Market,DCD,18.0,22.46,EB,2017-06-01
25th & Clement Produce,DCD,9.0,15.09,SF,2017-06-01
Oliver's- Windsor,DCD,376.0,396.98,SN,2017-06-01
Harvest Urban Mkt - Market St.,DCD,42.0,60.6,SF,2017-06-01
Harvest Urban Mkt - Market St.,DCD,294.0,289.64,SF,2017-06-01
Golden Gate Market,PF,204.0,128.36,MR,2017-06-01
Vintage 76 Station,DCD,167.0,62.09,NP,2017-06-01
CVS #9947 - Novato Blvd.,PF,1.0,109.63800000000002,MR,2017-06-01
Golden Gate Market,DCD,72.0,48.22,MR,2017-06-01
Rancho Mendoza - Piner Rd,PF,219.0,60.66,SN,2017-06-01
Madera Liquor,DCD,27.0,17.53,SF,2017-06-01
Golden Gate Market,DCD,9.0,16.29,MR,2017-06-01
Napa Valley Marina,DCD,98.0,38.34,NP,2017-06-01
Surf Super,DCD,6.0,9.47,MN,2017-06-01
Shelton's,DCD,48.0,40.8,SN,2017-06-01
Golden Gate Market,DCD,48.0,31.2,MR,2017-06-01
Ashbury Market,DCD,12.0,7.17,SF,2017-06-01
Brown's Valley Meat Dept.,DCD,42.0,43.68,NP,2017-06-01
Oceanview Market,DCD,135.0,62.73,SF,2017-06-01
Golden Gate Market,DCD,212.0,278.76,MR,2017-06-01
Mi Tierra Foods,DCD,184.0,145.93,EB,2017-06-01
Target - Coddingtown,PF,11.0,1842.6680000000001,SN,2017-06-01
Marinwood Market,PF,328.0,194.49,MR,2017-06-01
Bianchini's Mkt - San Carlos,DCD,1483.0,1694.67,PN,2017-06-01
Oliver's- Windsor,DCD,4.0,7.91,SN,2017-06-01
Marinwood Market,DCD,6.0,6.5,MR,2017-06-01
Marinwood Market,DCD,48.0,31.07,MR,2017-06-01
CVS #9962 - Marin City,PF,1.0,114.62,MR,2017-06-01
Oliver's- Windsor,DCD,120.0,65.2,SN,2017-06-01
Harvest Urban Mkt - Market St.,DCD,12.0,8.77,SF,2017-06-01
St. Helena Hospital Gift Shop,DCD,360.0,146.66,NP,2017-06-01
Woodlands #2 - Tiburon,DCD,90.0,53.1,MR,2017-06-01
Guigni's Deli,DCD,24.0,15.6,NP,2017-06-01
25th & Clement Produce,DCD,124.0,139.09,SF,2017-06-01
Woodlands #2 - Tiburon,DCD,180.0,191.76,MR,2017-06-01
Guigni's Deli,DCD,9.0,16.29,NP,2017-06-01
Mi Tierra Foods,DCD,8.0,5.2,EB,2017-06-01
CVS #9529 - Terra Linda,PF,2.0,72.32000000000001,MR,2017-06-01
College Mercantile,DCD,713.0,433.4,NP,2017-06-01
Berkeley Bowl West,DCD,30.0,47.34,EB,2017-06-01
Tiger's Liquor,DCD,60.0,33.46,SF,2017-06-01
Lucchessi's Deli,PF,62.0,36.29,SN,2017-06-01
Inverness Store,PF,215.0,127.2,MR,2017-06-01
College Mercantile,DCD,24.0,15.6,NP,2017-06-01
Surf Super,DCD,504.0,220.54,MN,2017-06-01
Broadway Mkt.,DCD,108.0,72.43,SN,2017-06-01
Inverness Store,DCD,27.0,47.67,MR,2017-06-01
College Mercantile,DCD,90.0,67.64,NP,2017-06-01
Delta Farmers Market,DCD,276.0,276.37,NP,2017-06-01
CVS #9913 - Mill Valley,PF,0.0,79.59800000000001,MR,2017-06-01
Marina Super,DCD,225.0,213.75,SF,2017-06-01
Tiger's Liquor,DCD,4.0,2.74,SF,2017-06-01
Inverness Store,DCD,32.0,20.8,MR,2017-06-01
Woodlands Market,PF,577.0,364.8,MR,2017-06-01
Madera Liquor,DCD,127.0,89.26,SF,2017-06-01
Inverness Store,DCD,669.0,395.39,MR,2017-06-01
25th & Clement Produce,DCD,8.0,7.6,SF,2017-06-01
S&A Market,DCD,84.0,44.53,SF,2017-06-01
Vallerga's #2 (Redwood),DCD,2647.0,1416.0,NP,2017-06-01
Nugget - #15 Corte Madera,PF,5.0,207.60000000000002,MR,2017-06-01
Safeway #1723-San Anselmo,PF,11.0,1012.398,MR,2017-06-01
Andy's Produce - Sebastopol,DCD,288.0,72.0,SN,2017-06-01
Nugget - #16 Novato,DCD,78.0,52.75,MR,2017-06-01
76/Circle K - Tiburon,DCD,72.0,13.68,MR,2017-06-01
Jump Start Market,DCD,38.0,22.56,SF,2017-06-01
Target-Novato,PF,5.0,1154.5120000000002,MR,2017-06-01
Jules Thin Crust Oakland,DCD,16.0,116.8,EB,2017-06-01
Andy's Produce - Sebastopol,DCD,713.0,706.19,SN,2017-06-01
76/Circle K - Tiburon,PF,32.0,16.22,MR,2017-06-01
Seven Eleven-Sausalito,PF,88.0,58.69,MR,2017-06-01
Andy's Produce - Sebastopol,DCD,12.0,8.22,SN,2017-06-01
United Liquors-Larkspur,PF,16.0,10.48,MR,2017-06-01
Draeger's-Danville,DCD,30.0,21.2,EB,2017-06-01
"Lucky - Grant Ave, Novato",PF,7.0,459.46000000000004,MR,2017-06-01
"Safeway #653-B St., San Rafael",PF,5.0,459.016,MR,2017-06-01
Seven Eleven-Sausalito,DCD,378.0,119.74,MR,2017-06-01
Zee's Deli Wine & Spirits,PF,47.0,28.73,MR,2017-06-01
Berkeley Bowl West,DCD,36.0,63.96,EB,2017-06-01
Richmond Market,DCD,38.0,22.68,SF,2017-06-01
The Bait Shop Market & Deli,PF,103.0,65.83,MR,2017-06-01
Woodlands Meat Dpt.,DCD,34.0,40.12,MR,2017-06-01
Safeway #2318-Corte Madera,PF,7.0,1316.5700000000002,MR,2017-06-01
Berkeley Bowl West,DCD,652.0,962.23,EB,2017-06-01
Jump Start Market,DCD,96.0,108.01,SF,2017-06-01
Zee's Deli Wine & Spirits,DCD,60.0,54.26,MR,2017-06-01
Nugget - #16 Novato,DCD,195.0,79.22,MR,2017-06-01
Richmond Market,DCD,63.0,43.51,SF,2017-06-01
United Liquors-Larkspur,DCD,76.0,30.6,MR,2017-06-01
Smith Ranch Deli,DCD,24.0,25.74,MR,2017-06-01
Seven Eleven -Shoreline,PF,125.0,81.42,MR,2017-06-01
Safeway #932 San Rafael,PF,8.0,1324.23,MR,2017-06-01
Tim's,DCD,37.0,27.68,SF,2017-06-01
Encinal Market,DCD,8.0,5.2,EB,2017-06-01
"Safeway #979-Diablo Ave,Nov.",PF,8.0,1292.5600000000002,MR,2017-06-01
Seven Eleven -Shoreline,DCD,96.0,46.87,MR,2017-06-01
Smith Ranch Deli,PF,62.0,39.99,MR,2017-06-01
Nugget - #14 Tiburon,DCD,75.0,55.79,MR,2017-06-01
Nugget - #14 Tiburon,DCD,54.0,38.18,MR,2017-06-01
Woodland Gas,DCD,25.0,16.12,MR,2017-06-01
Andy's Produce - Sebastopol,DCD,54.0,95.35,SN,2017-06-01
Parkview,DCD,14.0,8.84,SF,2017-06-01
"Seven Eleven-Redwood Hwy,M.V.",PF,146.0,94.62,MR,2017-06-01
Woodland Gas,PF,39.0,24.22,MR,2017-06-01
Tim's,DCD,100.0,72.01,SF,2017-06-01
Safeway #788-Mill Valley,PF,6.0,1044.226,MR,2017-06-01
Encinal Market,DCD,12.0,14.16,EB,2017-06-01
Jolly King Liquors,DCD,137.0,55.61,MR,2017-06-01
Encinal Market,DCD,104.0,74.38,EB,2017-06-01
"Seven Eleven-Redwood Hwy,M.V.",DCD,266.0,92.66,MR,2017-06-01
Nugget - #15 Corte Madera,DCD,188.0,88.33,MR,2017-06-01
Jolly King Liquors,PF,35.0,22.96,MR,2017-06-01
Lucky - Magnolia Ave.,PF,2.0,330.96000000000004,MR,2017-06-01
Nugget - #15 Corte Madera,DCD,63.0,42.58,MR,2017-06-01
Smart & Final - San Rafael,PF,6.0,592.366,MR,2017-06-01
Louie's Deli & Cafe,DCD,219.0,49.93,MR,2017-06-01
The Bait Shop Market & Deli,DCD,243.0,120.63,MR,2017-06-01
Famous Deli  Novato,PF,60.0,36.52,MR,2017-06-01
Perry's-San Rafael,DCD,536.0,191.98,MR,2017-06-01
CVS #9946 - Stony Point,PF,1.0,132.484,SN,2017-06-01
Oliver's-Stony Point Rd.,DCD,720.0,272.33,SN,2017-06-01
United Liquors-San Rafael,PF,110.0,65.48,MR,2017-06-01
Safeway #2828-Ignacio,PF,6.0,1103.592,MR,2017-06-01
United Liquors-San Rafael,DCD,535.0,209.69,MR,2017-06-01
Whale of a Deli,PF,57.0,36.71,MR,2017-06-01
Whale of a Deli,DCD,8.0,3.68,MR,2017-06-01
Chloe's,DCD,216.0,272.74,SF,2017-06-01
United Market - San Rafael,PF,9.0,494.27600000000007,MR,2017-06-01
Target-Marin City,PF,5.0,523.024,MR,2017-06-01
Village Market - Oakland,DCD,48.0,30.17,EB,2017-06-01
Cindy,DCD,68.0,34.14,SF,2017-06-01
Whale of a Deli,DCD,486.0,280.35,MR,2017-06-01
Safeway#3011-Petaluma,PF,12.0,1464.056,SN,2017-06-01
Sunshine Mkt. - St. Helena,DCD,3881.0,2410.55,NP,2017-06-01
Mill Valley Market,PF,4.0,132.204,MR,2017-06-01
Cowgirl Creamery,DCD,1022.0,381.52,MR,2017-06-01
Mollie Stone #1-Sausalito,DCD,12.0,18.94,MR,2017-06-01
Sunshine Mkt. - St. Helena,DCD,64.0,41.6,NP,2017-06-01
Mollie Stone #1-Sausalito,DCD,204.0,128.13,MR,2017-06-01
Cindy,DCD,12.0,6.99,SF,2017-06-01
Mollie Stone #1-Sausalito,DCD,88.0,17.2,MR,2017-06-01
Sunshine Mkt. - St. Helena,DCD,96.0,79.14,NP,2017-06-01
Andy's Produce - Sebastopol,PF,214.0,130.76,SN,2017-06-01
Broadway Mkt.,PF,146.0,87.34,SN,2017-06-01
Bianchini's Mkt - San Carlos,DCD,16.0,10.4,PN,2017-06-01
Draeger's-Danville,DCD,24.0,31.24,EB,2017-06-01
Safeway #979 Novato,DCD,24.0,15.6,MR,2017-06-01
Sunshine - Haight St.,DCD,175.0,95.4,SF,2017-06-01
Chevron - Strawberry,PF,117.0,73.81,MR,2017-06-01
"Safeway #7956-Marlow, S.Rosa",PF,10.0,808.018,SN,2017-06-01
"Seven Eleven-Miller Ave,M.V.",PF,86.0,56.24,MR,2017-06-01
Mollie Stone #1-Sausalito,PF,4.0,249.79600000000002,MR,2017-06-01
Park Presidio Liquors,DCD,6.0,4.23,SF,2017-06-01
"Safeway #2455-Center Blvd, SA",PF,1.0,459.81000000000006,MR,2017-06-01
Chevron - Strawberry,DCD,322.0,174.07,MR,2017-06-01
Circle K - 76 Stn (Ignacio),PF,50.0,32.04,MR,2017-06-01
Alcos Colonial Liquor #2,DCD,62.0,36.76,MR,2017-06-01
CVS #9928 - Rohnert Park,PF,0.0,74.298,SN,2017-06-01
Surf Super,DCD,4033.0,2498.63,MN,2017-06-01
Alcos Colonial Liquor #2,PF,48.0,32.21,MR,2017-06-01
Lagunitas Grocery,PF,38.0,25.77,MR,2017-06-01
Andy's Produce - Sebastopol,DCD,18.0,22.46,SN,2017-06-01
Mollie Stone #4-Greenbrae,PF,4.0,290.012,MR,2017-06-01
Park Presidio Liquors,DCD,250.0,105.22,SF,2017-06-01
Lagunitas Grocery,DCD,327.0,112.02,MR,2017-06-01
Balboa Bi Rite,DCD,146.0,49.98,SF,2017-06-01
Safeway #2718-Strawberry,PF,7.0,1424.0320000000002,MR,2017-06-01
Bolinas Ave Market,PF,44.0,25.78,MR,2017-06-01
Woodlands Meat #2 Tiburon,DCD,10.0,13.12,MR,2017-06-01
United Market - San Anselmo,PF,7.0,439.328,MR,2017-06-01
Bolinas Ave Market,DCD,396.0,254.74,MR,2017-06-01
Target-San Rafael,PF,9.0,1279.3760000000002,MR,2017-06-01
Marina Meats,DCD,120.0,114.0,SF,2017-06-01
Ashbury Market,DCD,214.0,228.31,SF,2017-06-01
Delta Farmers Market,DCD,27.0,47.67,NP,2017-06-01
Shelton's,DCD,36.0,91.81,SN,2017-06-01
Big John's Market,PF,4.0,147.228,SN,2017-06-01
Zanotto's - Willow Glen,DCD,32.0,20.8,PN,2017-06-01
Central Park Liquor/Deli Plus,DCD,62.0,49.22,SF,2017-06-01
Andy's Local Mkt - San Rafael,DCD,27.0,47.67,MR,2017-06-01
Oliver's Market-Montecito Blvd,DCD,36.0,44.93,SN,2017-06-01
Piazza Fine Foods-San Mateo,DCD,420.0,640.48,PN,2017-06-01
Raley's-Windsor,PF,3.0,321.212,SN,2017-06-01
O'Looney's,DCD,12.0,6.81,SF,2017-06-01
6001 California St. Market,DCD,9.0,16.29,SF,2017-06-01
Walia's Valero,DCD,220.0,78.14,SN,2017-06-01
Harvest Mkt/Novato Foods,DCD,571.0,534.38,MR,2017-06-01
Piazza Fine Foods-San Mateo,DCD,48.0,31.2,PN,2017-06-01
Oakmont Village Mkt-Santa Rosa,PF,156.0,101.08,SN,2017-06-01
Bolinas Super Market,PF,240.0,145.92,MR,2017-06-01
Sun Valley Fine Foods,DCD,163.0,114.18,PN,2017-06-01
Glen Ellen Village Mkt.,DCD,96.0,27.68,SN,2017-06-01
Farmer Joe's - MacArthur Blvd,DCD,160.0,184.82,EB,2017-06-01
Bolinas Super Market,DCD,8.0,8.66,MR,2017-06-01
Zanotto's - Willow Glen,DCD,286.0,280.73,PN,2017-06-01
Surf Super,PF,543.0,346.56,MN,2017-06-01
Central Park Liquor/Deli Plus,DCD,39.0,21.22,SF,2017-06-01
Piazza Fine Foods-San Mateo,DCD,18.0,32.58,PN,2017-06-01
Draeger's-Los Altos,DCD,113.0,77.03,PN,2017-06-01
Andy's Local Mkt - San Rafael,DCD,24.0,15.6,MR,2017-06-01
Good Earth Natural Foods,DCD,264.0,687.25,MR,2017-06-01
Zanottos Family Mkt - Naglee,DCD,190.0,132.48,PN,2017-06-01
Fulton Foods,DCD,42.0,29.2,SF,2017-06-01
Walia's Valero,PF,72.0,39.67,SN,2017-06-01
Fircrest Market,PF,4.0,258.08200000000005,SN,2017-06-01
Draeger's-Los Altos,DCD,406.0,499.42,PN,2017-06-01
Zanotto's - Willow Glen,DCD,269.0,144.29,PN,2017-06-01
Fulton & Brodrick,DCD,98.0,82.37,SF,2017-06-01
Fairfax Market,PF,498.0,323.44,MR,2017-06-01
Harvest Mkt/Novato Foods,DCD,16.0,10.4,MR,2017-06-01
Oakmont Village Mkt-Santa Rosa,DCD,58.0,45.35,SN,2017-06-01
Harvest Mkt/Novato Foods,DCD,420.0,210.38,MR,2017-06-01
Walia's Valero,DCD,6.0,3.9,SN,2017-06-01
Fulton & Brodrick,DCD,28.0,17.91,SF,2017-06-01
Sun Valley Fine Foods,DCD,9.0,15.09,PN,2017-06-01
Draeger's-Los Altos,DCD,18.0,32.58,PN,2017-06-01
Harvest Mkt/Novato Foods,DCD,16.0,27.76,MR,2017-06-01
Andy's Local Mkt - San Rafael,DCD,1476.0,761.13,MR,2017-06-01
Oliver's Market-Montecito Blvd,PF,4.0,467.60400000000004,SN,2017-06-01
6001 California St. Market,DCD,36.0,21.54,SF,2017-06-01
Draeger's-Los Altos,DCD,8.0,5.2,PN,2017-06-01
Monterey Foods Market,DCD,12.0,16.8,EB,2017-06-01
Pacific Market / Fiesta,DCD,715.0,438.01,SN,2017-06-01
Bolinas Super Market,DCD,36.0,23.4,MR,2017-06-01
Good Earth Natural Foods-Tam,DCD,264.0,687.25,MR,2017-06-01
Fruit Basket #2,DCD,143.0,157.86,SN,2017-06-01
Raley's-Santa Rosa,PF,3.0,775.7460000000001,SN,2017-06-01
Ninth & Judah Liquors,DCD,12.0,10.8,SF,2017-06-01
Scotty's Market,DCD,889.0,703.75,MR,2017-06-01
Mollie Stone #6-Burlingame,DCD,8.0,5.2,PN,2017-06-01
Ninth & Judah Liquors,DCD,6.0,4.23,SF,2017-06-01
Monterey Foods Market,DCD,855.0,1545.58,EB,2017-06-01
Inverness Park Market,PF,180.0,114.74,MR,2017-06-01
Dave's Market,PF,116.0,66.76,SN,2017-06-01
Pacific Market / Fiesta,DCD,80.0,20.0,SN,2017-06-01
CVS #9872 - Sebastopol,PF,0.0,31.230000000000004,SN,2017-06-01
Dave's Market,DCD,73.0,45.32,SN,2017-06-01
Roberts Market - Woodside,DCD,738.0,579.32,PN,2017-06-01
Walmart- RP Neighborhood Mkt,PF,10.0,709.692,SN,2017-06-01
Inverness Park Market,DCD,1910.0,728.69,MR,2017-06-01
Raley's - Petaluma,PF,0.0,562.82,SN,2017-06-01
Inverness Park Market,DCD,52.0,36.63,MR,2017-06-01
Mollie Stone #6-Burlingame,DCD,232.0,115.45,PN,2017-06-01
Mollie Stone #6-Burlingame,DCD,6.0,9.47,PN,2017-06-01
Mollie Stone #6-Burlingame,DCD,18.0,31.38,PN,2017-06-01
Bolinas Super Market,DCD,116.0,72.93,MR,2017-06-01
Lucca Deli,DCD,823.0,183.28,EB,2017-06-01
Noe Valley Market,DCD,22.0,14.29,SF,2017-06-01
Piazza Fine Foods-San Mateo,DCD,248.0,175.41,PN,2017-06-01
6001 California St. Market,DCD,159.0,155.86,SF,2017-06-01
Stand-Bi Market,DCD,164.0,107.76,SF,2017-06-01
Bolinas Super Market,DCD,1970.0,1188.75,MR,2017-06-01
Glen Ellen Village Mkt.,DCD,60.0,71.05,SN,2017-06-01
Sonoma Market/Nugget #17,PF,5.0,139.068,SN,2017-06-01
O'Looney's,DCD,70.0,58.68,SF,2017-06-01
Stand-Bi Market,DCD,57.0,39.13,SF,2017-06-01
Mollie Stone #6-Burlingame,DCD,426.0,569.01,PN,2017-06-01
Roberts Market - Woodside,DCD,16.0,10.4,PN,2017-06-01
Andy's Local Mkt - San Rafael,DCD,165.0,116.11,MR,2017-06-01
Scotty's Market,DCD,124.0,57.06,MR,2017-06-01
Pelican Plaza Grocery & Deli,DCD,63.0,110.44,MN,2017-06-01
Star Ell Market,DCD,38.0,42.17,SF,2017-06-01
Roberts Market - Woodside,DCD,77.0,44.35,PN,2017-06-01
Andy's Local Mkt - San Rafael,PF,508.0,291.73,MR,2017-06-01
Scotty's Market,DCD,4.0,3.8,MR,2017-06-01
Raley's-Rohnert Park,PF,3.0,605.3100000000001,SN,2017-06-01
Mollie Stone #6-Burlingame,DCD,35.0,25.46,PN,2017-06-01
Noe Valley Market,DCD,352.0,211.42,SF,2017-06-01
Pelican Plaza Grocery & Deli,DCD,216.0,144.38,MN,2017-06-01
Fairfax Market,DCD,12.0,13.0,MR,2017-06-01
300 Church St. Market,DCD,188.0,176.0,SF,2017-06-01
Mollie Stone #4-Greenbrae,DCD,402.0,520.85,MR,2017-06-01
Santa Venetia Super,PF,284.0,171.1,MR,2017-06-01
Santa Fe Market,DCD,56.0,38.62,EB,2017-06-01
Oliver's- Windsor,DCD,448.0,165.65,SN,2017-06-01
Sun Valley Fine Foods,DCD,189.0,208.47,PN,2017-06-01
Jacks Valley Store,DCD,138.0,73.39,SN,2017-06-01
Drink Liquor/Jong & Chung,DCD,32.0,32.46,SF,2017-06-01
Bianchini's Mkt - Alpine Rd.,DCD,9.0,16.29,PN,2017-06-01
Piazza Fine Foods-Palo Alto,DCD,80.0,20.0,PN,2017-06-01
Fairfax Market,DCD,18.0,32.58,MR,2017-06-01
Bianchini's Mkt - Alpine Rd.,DCD,32.0,20.8,PN,2017-06-01
Santa Venetia Super,DCD,36.0,24.64,MR,2017-06-01
Santa Venetia Super,DCD,18.0,10.26,MR,2017-06-01
Bianchini's Mkt - Alpine Rd.,DCD,54.0,37.22,PN,2017-06-01
Balboa Liquor & Deli,DCD,126.0,76.58,SF,2017-06-01
CVS #9152 - Sonoma,PF,1.0,52.104,SN,2017-06-01
Draeger's-Menlo Park,DCD,719.0,936.91,PN,2017-06-01
Pelican Plaza Grocery & Deli,DCD,72.0,46.8,MN,2017-06-01
Santa Venetia Super,DCD,916.0,467.93,MR,2017-06-01
Farmer Joe's - MacArthur Blvd,DCD,6.0,6.5,EB,2017-06-01
Draeger's-Menlo Park,DCD,104.0,67.6,PN,2017-06-01
Broadway Mkt.,DCD,2590.0,1041.41,SN,2017-06-01
Farmer Joe's - Fruitvale Ave.,DCD,12.0,15.97,EB,2017-06-01
Pelican Plaza Grocery & Deli,DCD,2363.0,1695.03,MN,2017-06-01
Andy's Sun Valley - San Rafael,DCD,1060.0,471.98,MR,2017-06-01
Bohemian Club-Monte Rio,PF,146.0,157.2,SN,2017-06-01
Marinwood Market,DCD,16.0,10.4,MR,2017-06-01
Bianchini's Mkt - San Carlos,DCD,27.0,47.67,PN,2017-06-01
M & K Market,DCD,91.0,30.23,SF,2017-06-01
Harvest Urban Market-8th St.,DCD,34.0,20.94,SF,2017-06-01
Piazza Fine Foods-Palo Alto,DCD,6.0,9.47,PN,2017-06-01
Jacks Valley Store,PF,24.0,15.7,SN,2017-06-01
Broadway Mkt.,DCD,40.0,26.0,SN,2017-06-01
Fairfax Market,DCD,750.0,636.38,MR,2017-06-01
Marinwood Market,DCD,521.0,470.14,MR,2017-06-01
Bianchini's Mkt - San Carlos,DCD,246.0,174.86,PN,2017-06-01
Bianchini's Mkt - San Carlos,DCD,6.0,9.47,PN,2017-06-01
Andy's Sun Valley - San Rafael,PF,128.0,71.55,MR,2017-06-01
Piazza Fine Foods-Palo Alto,DCD,128.0,85.97,PN,2017-06-01
Balboa Liquor & Deli,DCD,16.0,8.28,SF,2017-06-01
Jacks Valley Store,DCD,16.0,11.12,SN,2017-06-01
Food Maxx-Santa Rosa,PF,12.0,975.0520000000001,SN,2017-06-01
Andy's Sun Valley - San Rafael,DCD,48.0,36.32,MR,2017-06-01
Fairfax Market,DCD,8.0,5.2,MR,2017-06-01
Piazza Fine Foods-Palo Alto,DCD,9.0,16.29,PN,2017-06-01
Bianchini's Mkt - Alpine Rd.,DCD,1112.0,1168.52,PN,2017-06-01
Antonelli's (inside Cal Mart),DCD,36.0,81.12,SF,2017-06-01
Mollie Stone #4-Greenbrae,DCD,6.0,9.47,MR,2017-06-01
Drink Liquor/Jong & Chung,DCD,20.0,12.91,SF,2017-06-01
Inverness Park Market,DCD,18.0,30.19,MR,2017-06-01
Hayes Market,DCD,24.0,15.74,SF,2017-06-01
Ernie's,DCD,720.0,185.18,SN,2017-06-01
Hayes Market,DCD,73.0,49.71,SF,2017-06-01
Mollie Stone #4-Greenbrae,DCD,24.0,13.68,MR,2017-06-01
Pacific Market / Fiesta,DCD,18.0,31.38,SN,2017-06-01
Draeger's-Menlo Park,DCD,382.0,257.06,PN,2017-06-01
Fairfax Market,DCD,539.0,368.65,MR,2017-06-01
Target-Petaluma,PF,10.0,1476.4560000000001,SN,2017-06-01
Zanottos Family Mkt - Naglee,DCD,397.0,424.51,PN,2017-06-01
Berkeley Bowl,DCD,526.0,698.71,EB,2017-06-01
Berry's (Dave's),DCD,6.0,10.86,SN,2017-06-01
Mollie Stone #4-Greenbrae,DCD,80.0,52.0,MR,2017-06-01
Berry's (Dave's),DCD,24.0,21.6,SN,2017-06-01
Farmer Joe's - MacArthur Blvd,DCD,8.0,5.48,EB,2017-06-01
Piazza Fine Foods-Palo Alto,DCD,303.0,403.41,PN,2017-06-01
Molsberry Market,PF,5.0,187.002,SN,2017-06-01
Oliver's- Windsor,DCD,6.0,9.47,SN,2017-06-01
Zanottos Family Mkt - Naglee,DCD,16.0,10.4,PN,2017-06-01
Draeger's-Menlo Park,DCD,9.0,15.09,PN,2017-06-01
CVS #9948 - Yulupa Ave.,PF,0.0,23.872,SN,2017-06-01
Berry's (Dave's),DCD,6.0,4.11,SN,2017-06-01
Pelican Plaza Grocery & Deli,DCD,24.0,25.99,MN,2017-06-01
300 Church St. Market,DCD,48.0,33.84,SF,2017-06-01
